filename,image_path,label,class_idx,md5,title,motif_source,technique,layout_pattern,composition,color_style,weavability_note,cultural_context,prompt
dekoratif/D-087-dekoratif_138.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-087-dekoratif_138.jpg,dekoratif,2,b7750362f1cad9e25201a4b6cab0474c,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",stilasi,pola ulang himpunan,kontras bentuk dan warna; irama repetitif; kesatuan ornamen,warna hijau dan kuning yang harmonis,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk","mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan kontras bentuk dan warna, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-088-dekoratif_99.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-088-dekoratif_99.jpg,dekoratif,2,8744fdac3ac79dc15979a9aed1672d7c,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,distorsi,pola ulang menyeluruh,kesatuan ornamen; proporsi seimbang; kesatuan ornamen,warna cerah khas kain upacara Bali,motif tetap terbaca pada skala benang,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang menyeluruh, dengan kesatuan ornamen, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-089-dekoratif_115.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-089-dekoratif_115.jpg,dekoratif,2,ba0af683838cd2954c9a1da80881dccf,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,deformasi,pola ulang himpunan,irama repetitif; irama repetitif; kesatuan ornamen,warna hijau dan kuning yang harmonis,mempertahankan karakter tekstur tenun ikat tradisional,menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan irama repetitif, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-090-dekoratif_85.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-090-dekoratif_85.jpg,dekoratif,2,b155c159fed2ba75b1f4b81e6e0a6cb0,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,deformasi,pola ulang himpunan,keseimbangan visual; proporsi seimbang; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat","mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan keseimbangan visual, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-091-dekoratif_46.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-091-dekoratif_46.jpg,dekoratif,2,006a75b67a23bf57a8e0361efc0eb45d,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,deformasi,pola ulang himpunan,proporsi seimbang; keseimbangan visual; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat","mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan proporsi seimbang, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-092-dekoratif_7.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-092-dekoratif_7.jpg,dekoratif,2,98af3f00c9eccfbb532b1122529f019d,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,deformasi,pola ulang menyeluruh,irama repetitif; kesatuan ornamen; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",mempertahankan karakter tekstur tenun ikat tradisional,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan irama repetitif, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-093-dekoratif_35.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-093-dekoratif_35.jpg,dekoratif,2,808e4127a541a54d98175e00d77ed0c2,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,distorsi,pola ulang himpunan,kontras bentuk dan warna; irama repetitif; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",motif tetap terbaca pada skala benang,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang himpunan, dengan kontras bentuk dan warna, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-094-dekoratif_50.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-094-dekoratif_50.jpg,dekoratif,2,99c3827dfbf543fe66349668e1759554,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,stilasi,pola ulang himpunan,keseimbangan visual; keseimbangan visual; kesatuan ornamen,warna hijau dan kuning yang harmonis,motif tetap terbaca pada skala benang,digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan keseimbangan visual, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-095-dekoratif_25.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-095-dekoratif_25.jpg,dekoratif,2,59f671953269c191a20fb86ab8e16eb9,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,stilasi,pola ulang himpunan,klimaks visual yang jelas; kesatuan ornamen; kesatuan ornamen,warna hijau dan kuning yang harmonis,layak diterapkan pada proses ikat tenun Endek,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan klimaks visual yang jelas, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-096-dekoratif_45.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-096-dekoratif_45.jpg,dekoratif,2,44bf8627acd71e274e29d9b5f4f2c20b,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,deformasi,pola ulang menyeluruh,irama repetitif; kesatuan ornamen; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat","mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan irama repetitif, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-097-dekoratif_14.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-097-dekoratif_14.jpg,dekoratif,2,0fe576756efa218d760f8605e177fecd,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,stilasi,pola ulang himpunan,proporsi seimbang; irama repetitif; kesatuan ornamen,warna hijau dan kuning yang harmonis,mempertahankan karakter tekstur tenun ikat tradisional,menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan proporsi seimbang, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-098-dekoratif_55.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-098-dekoratif_55.jpg,dekoratif,2,dffdb1cc12bd62cadc712d7f77ba14a4,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",stilasi,pola tunggal,klimaks visual yang jelas; kesatuan ornamen; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",mempertahankan karakter tekstur tenun ikat tradisional,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola tunggal, dengan klimaks visual yang jelas, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-099-dekoratif_3.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-099-dekoratif_3.jpg,dekoratif,2,cf99ce0776d7df2f684079f289aa2c47,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",deformasi,pola acak terkontrol,irama repetitif; klimaks visual yang jelas; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",layak diterapkan pada proses ikat tenun Endek,menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola acak terkontrol, dengan irama repetitif, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-100-dekoratif_51.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-100-dekoratif_51.jpg,dekoratif,2,1a1fec223d4ca9690bbdd18d0ee10729,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,deformasi,pola ulang himpunan,irama repetitif; irama repetitif; kesatuan ornamen,warna hijau dan kuning yang harmonis,mempertahankan karakter tekstur tenun ikat tradisional,menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan irama repetitif, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-101-dekoratif_27.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-101-dekoratif_27.jpg,dekoratif,2,0f79bea06e45a5de38d502fcd55bfd52,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,distorsi,pola tunggal,keseimbangan visual; keseimbangan visual; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",motif tetap terbaca pada skala benang,digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola tunggal, dengan keseimbangan visual, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
